# Vxc calculation for Fe FCC crystal
# Test density: n(r) = |r|
# Columns: i j k x(Bohr) y(Bohr) z(Bohr) n(e/Bohr³) Vxc(Ry)
8 8 8 0.84588862 0.84588862 0.84588862 1.46512208 -1.78419632
8 8 16 0.84588862 0.84588862 1.69177725 2.07199551 -1.99459064
8 8 24 0.84588862 0.84588862 2.53766588 2.80549518 -2.19918088
8 8 32 0.84588862 0.84588862 3.38355450 3.58880150 -2.38103376
8 8 40 0.84588862 0.84588862 4.22944312 4.39536623 -2.54218142
8 8 48 0.84588862 0.84588862 5.07533175 5.21440769 -2.68658658
8 8 56 0.84588862 0.84588862 5.92122037 6.04085307 -2.81757712
8 16 0 0.84588862 1.69177725 0.00000000 1.89146447 -1.93691817
8 16 8 0.84588862 1.69177725 0.84588862 2.07199551 -1.99459064
8 16 16 0.84588862 1.69177725 1.69177725 2.53766588 -2.12918754
8 16 24 0.84588862 1.69177725 2.53766588 3.16502542 -2.28639948
8 16 32 0.84588862 1.69177725 3.38355450 3.87634865 -2.44103980
8 16 40 0.84588862 1.69177725 4.22944312 4.63312281 -2.58584052
8 16 48 0.84588862 1.69177725 5.07533175 5.41632996 -2.71981028
8 16 56 0.84588862 1.69177725 5.92122037 6.21598653 -2.84376584
8 24 0 0.84588862 2.53766588 0.00000000 2.67493470 -2.16565005
8 24 8 0.84588862 2.53766588 0.84588862 2.80549518 -2.19918088
8 24 16 0.84588862 2.53766588 1.69177725 3.16502542 -2.28639948
8 24 24 0.84588862 2.53766588 2.53766588 3.68714303 -2.40190792
8 24 32 0.84588862 2.53766588 3.38355450 4.31320261 -2.52672539
8 24 40 0.84588862 2.53766588 4.22944312 5.00434459 -2.65109329
8 24 48 0.84588862 2.53766588 5.07533175 5.73709578 -2.77091868
8 24 56 0.84588862 2.53766588 5.92122037 6.49739382 -2.88482791
8 32 0 0.84588862 3.38355450 0.00000000 3.48768815 -2.35916649
8 32 8 0.84588862 3.38355450 0.84588862 3.58880150 -2.38103376
8 32 16 0.84588862 3.38355450 1.69177725 3.87634865 -2.44103980
8 32 24 0.84588862 3.38355450 2.53766588 4.31320261 -2.52672539
8 32 32 0.84588862 3.38355450 3.38355450 4.85926020 -2.62599074
8 32 40 0.84588862 3.38355450 4.22944312 5.48198484 -2.73043346
8 32 48 0.84588862 3.38355450 5.07533175 6.15816214 -2.83517444
8 32 56 0.84588862 3.38355450 5.92122037 6.87203168 -2.93768122
8 40 0 0.84588862 4.22944312 0.00000000 4.31320261 -2.52672539
8 40 8 0.84588862 4.22944312 0.84588862 4.39536623 -2.54218142
8 40 16 0.84588862 4.22944312 1.69177725 4.63312281 -2.58584052
8 40 24 0.84588862 4.22944312 2.53766588 5.00434459 -2.65109329
8 40 32 0.84588862 4.22944312 3.38355450 5.48198484 -2.73043346
8 40 40 0.84588862 4.22944312 4.22944312 6.04085307 -2.81757712
8 40 48 0.84588862 4.22944312 5.07533175 6.66053369 -2.90808836
8 40 56 0.84588862 4.22944312 5.92122037 7.32561038 -2.99914379
8 48 0 0.84588862 5.07533175 0.00000000 5.14533963 -2.67502423
8 48 8 0.84588862 5.07533175 0.84588862 5.21440769 -2.68658658
8 48 16 0.84588862 5.07533175 1.69177725 5.41632996 -2.71981028
8 48 24 0.84588862 5.07533175 2.53766588 5.73709578 -2.77091868
8 48 32 0.84588862 5.07533175 3.38355450 6.15816214 -2.83517444
8 48 40 0.84588862 5.07533175 4.22944312 6.66053369 -2.90808836
8 48 48 0.84588862 5.07533175 5.07533175 7.22727558 -2.98604045
8 48 56 0.84588862 5.07533175 5.92122037 7.84444840 -3.06639372
8 56 0 0.84588862 5.92122037 0.00000000 5.98133583 -2.80856122
8 56 8 0.84588862 5.92122037 0.84588862 6.04085307 -2.81757712
8 56 16 0.84588862 5.92122037 1.69177725 6.21598653 -2.84376584
8 56 24 0.84588862 5.92122037 2.53766588 6.49739382 -2.88482791
8 56 32 0.84588862 5.92122037 3.38355450 6.87203168 -2.93768122
8 56 40 0.84588862 5.92122037 4.22944312 7.32561038 -2.99914379
8 56 48 0.84588862 5.92122037 5.07533175 7.84444840 -3.06639372
8 56 56 0.84588862 5.92122037 5.92122037 8.41648555 -3.13716400
16 0 0 1.69177725 0.00000000 0.00000000 1.69177725 -1.86863359
16 0 8 1.69177725 0.00000000 0.84588862 1.89146447 -1.93691817
16 0 16 1.69177725 0.00000000 1.69177725 2.39253433 -2.08916380
16 0 24 1.69177725 0.00000000 2.53766588 3.04989481 -2.25922983
16 0 32 1.69177725 0.00000000 3.38355450 3.78292893 -2.42188296
16 0 40 1.69177725 0.00000000 4.22944312 4.55524965 -2.57170999
16 0 48 1.69177725 0.00000000 5.07533175 5.34986940 -2.70896829
16 0 56 1.69177725 0.00000000 5.92122037 6.15816214 -2.83517444
16 8 0 1.69177725 0.84588862 0.00000000 1.89146447 -1.93691817
16 8 8 1.69177725 0.84588862 0.84588862 2.07199551 -1.99459064
16 8 16 1.69177725 0.84588862 1.69177725 2.53766588 -2.12918754
16 8 24 1.69177725 0.84588862 2.53766588 3.16502542 -2.28639948
16 8 32 1.69177725 0.84588862 3.38355450 3.87634865 -2.44103980
16 8 40 1.69177725 0.84588862 4.22944312 4.63312281 -2.58584052
16 8 48 1.69177725 0.84588862 5.07533175 5.41632996 -2.71981028
16 8 56 1.69177725 0.84588862 5.92122037 6.21598653 -2.84376584
16 16 0 1.69177725 1.69177725 0.00000000 2.39253433 -2.08916380
16 16 8 1.69177725 1.69177725 0.84588862 2.53766588 -2.12918754
16 16 16 1.69177725 1.69177725 1.69177725 2.93024415 -2.23025269
16 16 24 1.69177725 1.69177725 2.53766588 3.48768815 -2.35916649
16 16 32 1.69177725 1.69177725 3.38355450 4.14399102 -2.49426009
16 16 40 1.69177725 1.69177725 4.22944312 4.85926020 -2.62599074
16 16 48 1.69177725 1.69177725 5.07533175 5.61099037 -2.75106070
16 16 56 1.69177725 1.69177725 5.92122037 6.38631907 -2.86876565
16 24 0 1.69177725 2.53766588 0.00000000 3.04989481 -2.25922983
16 24 8 1.69177725 2.53766588 0.84588862 3.16502542 -2.28639948
16 24 16 1.69177725 2.53766588 1.69177725 3.48768815 -2.35916649
16 24 24 1.69177725 2.53766588 2.53766588 3.96756934 -2.45944864
16 24 32 1.69177725 2.53766588 3.38355450 4.55524965 -2.57170999
16 24 40 1.69177725 2.53766588 4.22944312 5.21440769 -2.68658658
16 24 48 1.69177725 2.53766588 5.07533175 5.92122038 -2.79939334
16 24 56 1.69177725 2.53766588 5.92122037 6.66053369 -2.90808836
16 32 0 1.69177725 3.38355450 0.00000000 3.78292893 -2.42188296
16 32 8 1.69177725 3.38355450 0.84588862 3.87634865 -2.44103980
16 32 16 1.69177725 3.38355450 1.69177725 4.14399102 -2.49426009
16 32 24 1.69177725 3.38355450 2.53766588 4.55524965 -2.57170999
16 32 32 1.69177725 3.38355450 3.38355450 5.07533175 -2.66319768
16 32 40 1.69177725 3.38355450 4.22944312 5.67439340 -2.76108189
16 32 48 1.69177725 3.38355450 5.07533175 6.33005084 -2.86055718
16 32 56 1.69177725 3.38355450 5.92122037 7.02647864 -2.95890740
16 40 0 1.69177725 4.22944312 0.00000000 4.55524965 -2.57170999
16 40 8 1.69177725 4.22944312 0.84588862 4.63312281 -2.58584052
16 40 16 1.69177725 4.22944312 1.69177725 4.85926020 -2.62599074
16 40 24 1.69177725 4.22944312 2.53766588 5.21440769 -2.68658658
16 40 32 1.69177725 4.22944312 3.38355450 5.67439340 -2.76108189
16 40 40 1.69177725 4.22944312 4.22944312 6.21598653 -2.84376584
16 40 48 1.69177725 4.22944312 5.07533175 6.81977212 -2.93042656
16 40 56 1.69177725 4.22944312 5.92122037 7.47068606 -3.01826163
16 48 0 1.69177725 5.07533175 0.00000000 5.34986940 -2.70896829
16 48 8 1.69177725 5.07533175 0.84588862 5.41632996 -2.71981028
16 48 16 1.69177725 5.07533175 1.69177725 5.61099037 -2.75106070
16 48 24 1.69177725 5.07533175 2.53766588 5.92122038 -2.79939334
16 48 32 1.69177725 5.07533175 3.38355450 6.33005084 -2.86055718
16 48 40 1.69177725 5.07533175 4.22944312 6.81977212 -2.93042656
16 48 48 1.69177725 5.07533175 5.07533175 7.37428607 -3.00558629
16 48 56 1.69177725 5.07533175 5.92122037 7.98009733 -3.08348114
16 56 0 1.69177725 5.92122037 0.00000000 6.15816214 -2.83517444
16 56 8 1.69177725 5.92122037 0.84588862 6.21598653 -2.84376584
16 56 16 1.69177725 5.92122037 1.69177725 6.38631907 -2.86876565
16 56 24 1.69177725 5.92122037 2.53766588 6.66053369 -2.90808836
16 56 32 1.69177725 5.92122037 3.38355450 7.02647864 -2.95890740
16 56 40 1.69177725 5.92122037 4.22944312 7.47068606 -3.01826163
16 56 48 1.69177725 5.92122037 5.07533175 7.98009733 -3.08348114
16 56 56 1.69177725 5.92122037 5.92122037 8.54305635 -3.15238367
24 0 0 2.53766588 0.00000000 0.00000000 2.53766588 -2.12918754
24 0 8 2.53766588 0.00000000 0.84588862 2.67493470 -2.16565005
24 0 16 2.53766588 0.00000000 1.69177725 3.04989481 -2.25922983
24 0 24 2.53766588 0.00000000 2.53766588 3.58880150 -2.38103376
24 0 32 2.53766588 0.00000000 3.38355450 4.22944313 -2.51076420
24 0 40 2.53766588 0.00000000 4.22944312 4.93233588 -2.63869631
24 0 48 2.53766588 0.00000000 5.07533175 5.67439340 -2.76108189
24 0 56 2.53766588 0.00000000 5.92122037 6.44209584 -2.87685464
24 8 0 2.53766588 0.84588862 0.00000000 2.67493470 -2.16565005
24 8 8 2.53766588 0.84588862 0.84588862 2.80549518 -2.19918088
24 8 16 2.53766588 0.84588862 1.69177725 3.16502542 -2.28639948
24 8 24 2.53766588 0.84588862 2.53766588 3.68714303 -2.40190792
24 8 32 2.53766588 0.84588862 3.38355450 4.31320261 -2.52672539
24 8 40 2.53766588 0.84588862 4.22944312 5.00434459 -2.65109329
24 8 48 2.53766588 0.84588862 5.07533175 5.73709578 -2.77091868
24 8 56 2.53766588 0.84588862 5.92122037 6.49739382 -2.88482791
24 16 0 2.53766588 1.69177725 0.00000000 3.04989481 -2.25922983
24 16 8 2.53766588 1.69177725 0.84588862 3.16502542 -2.28639948
24 16 16 2.53766588 1.69177725 1.69177725 3.48768815 -2.35916649
24 16 24 2.53766588 1.69177725 2.53766588 3.96756934 -2.45944864
24 16 32 2.53766588 1.69177725 3.38355450 4.55524965 -2.57170999
24 16 40 2.53766588 1.69177725 4.22944312 5.21440769 -2.68658658
24 16 48 2.53766588 1.69177725 5.07533175 5.92122038 -2.79939334
24 16 56 2.53766588 1.69177725 5.92122037 6.66053369 -2.90808836
24 24 0 2.53766588 2.53766588 0.00000000 3.58880150 -2.38103376
24 24 8 2.53766588 2.53766588 0.84588862 3.68714303 -2.40190792
24 24 16 2.53766588 2.53766588 1.69177725 3.96756934 -2.45944864
24 24 24 2.53766588 2.53766588 2.53766588 4.39536623 -2.54218142
24 24 32 2.53766588 2.53766588 3.38355450 4.93233588 -2.63869631
24 24 40 2.53766588 2.53766588 4.22944312 5.54686266 -2.74084732
24 24 48 2.53766588 2.53766588 5.07533175 6.21598653 -2.84376584
24 24 56 2.53766588 2.53766588 5.92122037 6.92389680 -2.94484461
24 32 0 2.53766588 3.38355450 0.00000000 4.22944313 -2.51076420
24 32 8 2.53766588 3.38355450 0.84588862 4.31320261 -2.52672539
24 32 16 2.53766588 3.38355450 1.69177725 4.55524965 -2.57170999
24 32 24 2.53766588 3.38355450 2.53766588 4.93233588 -2.63869631
24 32 32 2.53766588 3.38355450 3.38355450 5.41632996 -2.71981028
24 32 40 2.53766588 3.38355450 4.22944312 5.98133583 -2.80856122
24 32 48 2.53766588 3.38355450 5.07533175 6.60660136 -2.90044145
24 32 56 2.53766588 3.38355450 5.92122037 7.27660909 -2.99262911
24 40 0 2.53766588 4.22944312 0.00000000 4.93233588 -2.63869631
24 40 8 2.53766588 4.22944312 0.84588862 5.00434459 -2.65109329
24 40 16 2.53766588 4.22944312 1.69177725 5.21440769 -2.68658658
24 40 24 2.53766588 4.22944312 2.53766588 5.54686266 -2.74084732
24 40 32 2.53766588 4.22944312 3.38355450 5.98133583 -2.80856122
24 40 40 2.53766588 4.22944312 4.22944312 6.49739382 -2.88482791
24 40 48 2.53766588 4.22944312 5.07533175 7.07721199 -2.96581147
24 40 56 2.53766588 4.22944312 5.92122037 7.70641213 -3.04880078
24 48 0 2.53766588 5.07533175 0.00000000 5.67439340 -2.76108189
24 48 8 2.53766588 5.07533175 0.84588862 5.73709578 -2.77091868
24 48 16 2.53766588 5.07533175 1.69177725 5.92122038 -2.79939334
24 48 24 2.53766588 5.07533175 2.53766588 6.21598653 -2.84376584
24 48 32 2.53766588 5.07533175 3.38355450 6.60660136 -2.90044145
24 48 40 2.53766588 5.07533175 4.22944312 7.07721199 -2.96581147
24 48 48 2.53766588 5.07533175 5.07533175 7.61299763 -3.03677462
24 48 56 2.53766588 5.07533175 5.92122037 8.20119450 -3.11091932
24 56 0 2.53766588 5.92122037 0.00000000 6.44209584 -2.87685464
24 56 8 2.53766588 5.92122037 0.84588862 6.49739382 -2.88482791
24 56 16 2.53766588 5.92122037 1.69177725 6.66053369 -2.90808836
24 56 24 2.53766588 5.92122037 2.53766588 6.92389680 -2.94484461
24 56 32 2.53766588 5.92122037 3.38355450 7.27660909 -2.99262911
24 56 40 2.53766588 5.92122037 4.22944312 7.70641213 -3.04880078
24 56 48 2.53766588 5.92122037 5.07533175 8.20119450 -3.11091932
24 56 56 2.53766588 5.92122037 5.92122037 8.74993997 -3.17693817
32 0 0 3.38355450 0.00000000 0.00000000 3.38355450 -2.33619602
32 0 8 3.38355450 0.00000000 0.84588862 3.48768815 -2.35916649
32 0 16 3.38355450 0.00000000 1.69177725 3.78292893 -2.42188296
32 0 24 3.38355450 0.00000000 2.53766588 4.22944313 -2.51076420
32 0 32 3.38355450 0.00000000 3.38355450 4.78506866 -2.61295919
32 0 40 3.38355450 0.00000000 4.22944312 5.41632996 -2.71981028
32 0 48 3.38355450 0.00000000 5.07533175 6.09978962 -2.82644649
32 0 56 3.38355450 0.00000000 5.92122037 6.81977212 -2.93042656
32 8 0 3.38355450 0.84588862 0.00000000 3.48768815 -2.35916649
32 8 8 3.38355450 0.84588862 0.84588862 3.58880150 -2.38103376
32 8 16 3.38355450 0.84588862 1.69177725 3.87634865 -2.44103980
32 8 24 3.38355450 0.84588862 2.53766588 4.31320261 -2.52672539
32 8 32 3.38355450 0.84588862 3.38355450 4.85926020 -2.62599074
32 8 40 3.38355450 0.84588862 4.22944312 5.48198484 -2.73043346
32 8 48 3.38355450 0.84588862 5.07533175 6.15816214 -2.83517444
32 8 56 3.38355450 0.84588862 5.92122037 6.87203168 -2.93768122
32 16 0 3.38355450 1.69177725 0.00000000 3.78292893 -2.42188296
32 16 8 3.38355450 1.69177725 0.84588862 3.87634865 -2.44103980
32 16 16 3.38355450 1.69177725 1.69177725 4.14399102 -2.49426009
32 16 24 3.38355450 1.69177725 2.53766588 4.55524965 -2.57170999
32 16 32 3.38355450 1.69177725 3.38355450 5.07533175 -2.66319768
